"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"21",2,2,2,0,1,1,2,3,3,1,2,2,NA,1,2,2,NA,2,1,2,2,7,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2
"22",2,2,2,2,1,1,2,3,3,1,3,1,NA,1,2,1,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,1
"23",2,2,2,2,1,1,2,3,3,1,3,NA,NA,1,2,1,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,1
"24",2,2,2,2,1,1,2,3,3,1,3,NA,NA,NA,2,1,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,1
"25",0,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2,1,0,2,2,1,2,NA,2,2,1,3,3,2,1,0,2,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2
"26",NA,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2,1,0,2,2,1,2,NA,2,2,1,3,3,2,1,0,2,2,2,1,2,NA,1,2,2,2,2,1,2,3,2,2,2
"27",NA,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2,1,0,2,2,1,2,NA,2,2,1,3,3,2,1,0,2,2,2,1,2,NA,1,2,2,2,2,1,2,3,2,2,2
"28",NA,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,2,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,2,2,1,2,2,2,2,1,2,NA,1,2,2,2,2,1,2,3,2,2,2
"29",NA,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,2,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,2,2,1,2,2,2,2,1,2,NA,1,2,2,2,2,1,2,3,2,2,2
"30",NA,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,2,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,3,2,2,1,2,2,2,2,1,2,NA,1,2,2,2,2,1,2,3,2,2,2
"31",NA,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,1,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,2,2,NA,2,2,1,3,0,2,1,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"32",NA,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,1,2,1,NA,2,2,2,2,1,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,2,2,NA,2,2,1,3,0,2,1,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"33",NA,2,2,2,1,1,2,3,3,1,1,NA,NA,NA,2,1,NA,2,1,1,2,1,NA,2,2,2,2,1,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,2,2,NA,2,2,1,3,0,2,1,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"34",NA,2,2,0,1,1,2,1,3,1,1,NA,NA,NA,1,2,NA,2,1,2,2,0,NA,2,2,2,2,1,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,NA,2,2,2,1,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"35",NA,2,2,0,1,1,2,1,3,1,1,NA,NA,NA,1,2,NA,2,1,2,2,0,NA,2,2,2,2,1,7,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,NA,2,2,2,1,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"36",NA,2,2,0,1,1,2,1,3,1,1,NA,NA,NA,1,2,NA,2,1,2,2,0,NA,2,2,2,2,1,7,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,NA,2,2,2,1,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"37",NA,2,1,2,1,1,2,1,3,1,1,NA,NA,NA,2,2,NA,1,1,0,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,3,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"38",NA,2,1,2,1,1,2,1,3,1,1,NA,NA,NA,2,2,NA,1,1,0,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,3,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"39",NA,2,1,2,1,1,2,1,3,1,1,NA,NA,NA,2,2,NA,1,1,0,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,3,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"40",NA,2,1,2,1,1,2,1,3,1,1,2,NA,NA,1,2,NA,2,1,0,2,0,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"41",NA,2,1,2,1,1,2,1,3,1,1,2,NA,NA,1,2,NA,2,1,0,2,0,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"42",NA,2,1,2,1,1,2,1,3,1,1,2,NA,NA,1,2,NA,2,1,0,2,0,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,3,2,2,2
"43",NA,2,1,2,1,1,2,1,3,1,1,2,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,0,1,2,3,2,2,2
"44",NA,2,1,2,1,1,2,1,3,1,1,2,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,0,1,2,3,2,2,2
"45",NA,2,1,2,1,1,2,1,3,1,1,2,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,0,1,2,3,2,2,2
"46",NA,2,2,2,1,1,2,2,3,1,3,1,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,2,1,2,1,2,2,2
"47",7,2,2,2,1,1,2,2,3,1,3,1,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,2,1,2,1,2,2,2
"48",7,2,2,2,1,1,2,2,3,1,3,1,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,2,1,2,1,2,2,2
"49",2,2,2,2,1,1,2,2,3,1,2,1,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"50",2,2,2,2,1,1,2,2,3,1,2,1,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"51",2,2,2,2,1,1,2,2,3,1,2,1,NA,NA,2,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"52",2,2,2,2,1,1,2,2,3,1,2,2,NA,NA,1,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,1,2,2
"53",2,2,2,2,1,1,2,2,3,1,2,2,NA,NA,1,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,1,2,2
"54",2,2,2,2,1,1,2,2,3,1,2,2,NA,NA,1,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,1,2,2
"55",2,2,2,2,1,1,2,2,2,2,2,2,NA,NA,1,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"56",2,2,2,2,1,1,2,2,2,2,2,2,NA,NA,1,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"57",2,2,2,2,1,1,2,2,2,2,2,2,NA,NA,1,NA,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"58",2,2,2,0,1,1,2,2,2,1,2,2,NA,NA,1,NA,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"59",2,2,2,0,1,1,2,2,2,1,2,2,NA,NA,1,NA,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"60",2,2,2,0,1,1,2,2,2,1,2,2,NA,NA,1,NA,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"61",2,2,2,0,1,1,2,2,2,1,2,2,NA,NA,1,NA,NA,2,1,0,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"62",2,2,2,0,1,1,2,2,2,1,2,2,NA,NA,1,NA,NA,2,1,0,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"63",2,2,2,0,1,1,2,2,2,1,2,2,NA,NA,1,NA,NA,2,1,0,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"64",0,2,2,0,1,1,2,1,1,1,2,2,NA,NA,1,1,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,3,2,2,2,1,2,2,2,0,2,2,2,2,2,NA,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,3,2,1,2,1,2,2,2
"65",0,2,2,0,1,1,2,1,1,1,2,2,NA,NA,1,1,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,3,2,2,2,1,2,2,2,0,2,2,2,2,2,NA,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,3,2,1,2,1,2,2,2
"66",0,2,2,0,1,1,2,1,1,1,2,2,NA,NA,1,1,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,3,2,2,2,1,2,2,2,0,2,2,2,2,2,NA,1,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,3,2,1,2,1,2,2,2
"67",0,2,2,2,1,NA,2,2,1,1,2,2,NA,NA,2,1,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,0,2,2,2,2,2,NA,2,2,1,2,3,2,2,2,3,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"68",0,2,2,2,1,1,2,2,1,1,2,2,NA,NA,2,1,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,0,2,2,2,2,2,7,2,2,1,2,3,2,2,2,3,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"69",0,2,2,2,1,1,2,2,1,1,2,2,NA,NA,2,1,NA,2,1,0,2,0,NA,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,0,2,2,2,2,2,7,2,2,1,2,3,2,2,2,3,2,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2
"70",0,2,2,2,1,1,2,1,2,2,1,1,0,2,2,1,NA,2,1,NA,2,NA,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,0,2,1,2,1,2,2,2
"71",0,2,2,2,1,1,2,1,2,2,1,1,0,2,2,1,NA,2,1,0,2,7,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,0,2,1,2,1,2,2,2
"72",0,2,2,2,1,1,2,1,2,2,1,1,0,2,2,1,NA,2,1,0,2,7,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,0,2,1,2,1,2,2,2
"73",0,2,2,0,1,1,2,1,2,1,1,1,0,1,1,2,NA,2,1,0,2,1,NA,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2
"74",0,2,2,0,1,1,2,1,2,1,1,1,0,1,1,2,NA,2,1,0,2,1,NA,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2
"75",0,2,2,0,1,1,2,1,2,1,1,1,0,1,1,2,NA,2,1,0,2,1,NA,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2
"76",0,2,2,0,1,1,2,1,2,1,1,1,0,1,2,1,NA,2,1,0,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2
"77",0,2,2,0,1,1,2,1,2,1,1,1,0,1,2,1,NA,2,1,0,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2
"78",0,2,2,0,1,1,2,1,2,1,1,1,NA,1,2,1,NA,2,1,0,2,1,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2
"79",2,2,2,0,1,1,2,1,3,1,1,1,NA,1,2,2,NA,2,1,2,2,0,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,0,2,2,2,2,0,2,2,1,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2
